ledger_id,vin,month_date,customer_id,model_id,principal_amount,interest_amount,year_model,collateral
17278,RN85240720251210,2026-01-01,1382,691,2300.66,3.95,2025,REFACC 
17279,MNTFP5CP5R6007007,2026-01-01,1382,672,375000.00,2764.17,2024,SEMINUEVOS 
17280,KMFWB3WR6KU047545,2026-01-01,1382,696,268300.00,1913.87,2019,SEMINUEVOS 
17281,LMWDT1G84P1126956,2026-01-01,1385,671,314200.00,448.26,2023,SEMINUEVOS 
17282,RN85329020251211,2026-01-01,1361,691,7892.73,6.78,2025,REFACC 
17283,RN85329420251211,2026-01-01,1362,691,2585.20,2.22,2025,REFACC 
17284,RN85267520251211,2026-01-01,1358,691,3858.79,3.32,2025,REFACC 
17285,RN85327220251211,2026-01-01,1359,691,8879.34,7.63,2025,REFACC 
17286,RN85327320251211,2026-01-01,1360,691,18997.69,16.32,2025,REFACC 
17287,RN85328920251211,2026-01-01,1382,691,3062.59,4.39,2025,REFACC 
17288,RN85253320251211,2026-01-01,1382,691,8702.44,12.46,2025,REFACC 
17289,RN85267420251211,2026-01-01,1382,691,2949.71,4.22,2025,REFACC 
17290,RN85291820251211,2026-01-01,1382,691,4397.91,6.30,2025,REFACC 
17291,RN85328420251211,2026-01-01,1382,691,15971.11,22.87,2025,REFACC 
17292,RN85328520251211,2026-01-01,1382,691,95468.53,136.71,2025,REFACC 
17293,MDHBD0FA2TG002888,2026-01-01,1382,677,366119.84,740.01,2026,NUEVO 
17294,3N6CD33B0TK813087,2026-01-01,1331,663,534522.58,2160.66,2026,NUEVO 
17295,3N1CK3CE7SL216310,2026-01-01,1331,678,264080.45,816.30,2025,FLOTILLA 
17296,3N6AD33B4SK807010,2026-01-01,1331,663,675888.13,2089.25,2025,FLOTILLA 
17297,3N8AP6HE5SL420432,2026-01-01,1331,672,482601.25,1491.77,2025,FLOTILLA 
17298,RN85453320251215,2026-01-01,1382,691,1526.21,0.44,2025,REFACC 
17299,RN85454220251215,2026-01-01,1382,691,822.53,0.24,2025,REFACC 
17300,RN85453420251215,2026-01-01,1382,691,11908.10,3.41,2025,REFACC 
17301,RN85453520251215,2026-01-01,1382,691,52268.83,14.97,2025,REFACC 
17302,RN85453620251215,2026-01-01,1382,691,128572.01,36.82,2025,REFACC 
17303,RN85453720251215,2026-01-01,1382,691,3886.82,1.11,2025,REFACC 
17304,RN85549220251216,2026-01-01,1382,691,78.96,0.02,2025,REFACC 
17305,JN8CT3MT4TW012104,2026-01-01,1283,706,771255.11,4396.15,2026,FLOTILLA 
17306,JM1NDAC76P0554663,2026-01-01,1385,681,314900.00,2318.45,2023,SEMINUEVOS 
17307,JN1BE6DSXN9043193,2026-01-01,1328,701,437600.00,1974.67,2022,SEMINUEVOS 
17308,1FBAX2C82LKA03010,2026-01-01,1386,700,334500.00,1271.10,2020,SEMINUEVOS 
17309,3GCPW9EH9MG288201,2026-01-01,1291,695,444500.00,633.41,2021,SEMINUEVOS 
17310,JN1BE6DSXL9036127,2026-01-01,1287,701,370600.00,1848.37,2020,SEMINUEVOS 
17311,9BHCP4AC3PP429172,2026-01-01,1385,665,224300.00,1651.41,2023,SEMINUEVOS 
17312,JN1BE6DS3N9042130,2026-01-01,1385,701,437600.00,3221.83,2022,SEMINUEVOS 
17313,3N6AD33A7MK806959,2026-01-01,1301,663,247200.00,1174.20,2021,SEMINUEVOS 
17314,LSGHD52H5LD115573,2026-01-01,1385,652,124900.00,919.58,2020,SEMINUEVOS 
17315,JTFJM9CP1M6003800,2026-01-01,1296,666,349100.00,165.82,2021,SEMINUEVOS 
17316,LSGHD52H1LD037597,2026-01-01,1385,652,124900.00,919.58,2020,SEMINUEVOS 
17317,JN1BE6DS1M9041315,2026-01-01,1323,701,403000.00,2967.09,2021,SEMINUEVOS 
17318,JN1BE6DS7L9036036,2026-01-01,1387,701,370600.00,2024.40,2020,SEMINUEVOS 
17319,JTFAMHCP7N6004882,2026-01-01,1355,666,376300.00,2055.54,2022,SEMINUEVOS 
17320,JTFAMHCP7L6002790,2026-01-01,1326,666,322500.00,459.56,2020,SEMINUEVOS 
17321,9BWDL5BZXNP001422,2026-01-01,1385,705,193300.00,1423.17,2022,SEMINUEVOS 
17322,3G1MA5E26NL133256,2026-01-01,1382,684,153500.00,1130.14,2022,SEMINUEVOS 
17323,LSGEN53A8PD006581,2026-01-01,1382,684,218800.00,1610.92,2023,SEMINUEVOS 
17324,9FB4SR4D9RM683192,2026-01-01,1382,676,191200.00,1407.71,2024,SEMINUEVOS 
17325,9FB4SR4D1RM533657,2026-01-01,1382,676,191200.00,1407.71,2024,SEMINUEVOS 
17326,JN8BT27T5MW130116,2026-01-01,1382,706,232600.00,1537.98,2021,SEMINUEVOS 
17327,JN8BT27T1MW129948,2026-01-01,1382,706,232600.00,1712.52,2021,SEMINUEVOS 
17328,MDHBD0FA7TG004278,2026-01-01,1382,677,366119.84,182.73,2026,NUEVO 
17329,MNTFP5CP4S6017470,2026-01-01,1283,672,541168.49,3984.35,2025,FLOTILLA 
17330,JN8CT3MT6TW011102,2026-01-01,1283,706,771255.10,5678.37,2026,FLOTILLA 
17331,3N6CD33B7TK813197,2026-01-01,1331,663,534522.59,1650.34,2026,NUEVO 
17332,3N1CK3CE1SL220725,2026-01-01,1305,678,265870.32,70.82,2025,FLOTILLA 
17333,3N1CK3CE1SL221065,2026-01-01,1305,678,265870.33,495.77,2025,FLOTILLA 
17334,3N1CK3CE9SL221184,2026-01-01,1305,678,265870.32,779.07,2025,FLOTILLA 
17335,3N1CK3CE1SL221244,2026-01-01,1305,678,265870.32,779.07,2025,FLOTILLA 
17336,3N1CK3CE1SL221499,2026-01-01,1305,678,265870.32,779.07,2025,FLOTILLA 
17337,3N1CK3CE2SL221401,2026-01-01,1305,678,265870.32,779.07,2025,FLOTILLA 
17338,3N1CK3CE0SL221512,2026-01-01,1305,678,265870.32,779.07,2025,FLOTILLA 
17339,MDHBD0FA4SG026415,2026-01-01,1373,677,392658.33,2824.68,2025,NUEVO 
17340,RN85891620251219,2026-01-01,1382,691,215332.23,61.61,2025,REFACC 
17341,RN85931020251219,2026-01-01,1382,691,213142.74,60.98,2025,REFACC 
17342,3N6CD33B8TK813094,2026-01-01,1382,663,534522.58,253.90,2026,FLOTILLA 
17343,3N6CD33B4TK813092,2026-01-01,1382,663,534522.58,253.90,2026,FLOTILLA 
17344,JN6BE6CS8S9124118,2026-01-01,1283,701,548038.00,390.48,2025,FLOTILLA 
17345,3N6CD33B3TK813147,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17346,3N6CD33B1TK813213,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17347,3N6CD33BXTK813369,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17348,3N6CD33B0TK813171,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17349,3N6CD33B4TK813237,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17350,3N6CD33B3TK813195,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17351,3N6CD33B7TK813233,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17352,3N6CD33B7TK813345,2026-01-01,1382,663,534522.59,126.95,2026,FLOTILLA 
17353,JN8CT3MT8SW009365,2026-01-01,1382,706,766691.71,182.09,2025,NUEVO 
17354,JN8CT3MT8SW009785,2026-01-01,1382,706,766691.71,182.09,2025,NUEVO 
17355,MDHBD0FA5SG021899,2026-01-01,1331,677,392658.32,932.56,2025,NUEVO 
17356,JE4LD6138JZ027348,2026-01-01,1293,685,257300.00,122.22,2018,SEMINUEVOS 
17357,LSGKB541XNV057873,2026-01-01,1382,656,203200.00,1496.06,2022,SEMINUEVOS 
17358,MDHBD0FA1TG000601,2026-01-01,1382,677,366119.84,869.53,2026,NUEVO 
17359,MDHBD0FA1SG021222,2026-01-01,1331,677,352728.80,837.73,2025,NUEVO 
17360,MDHBD0FA3SG028706,2026-01-01,1382,677,352728.80,837.73,2025,NUEVO 
17361,MDHBD0FA2SG027188,2026-01-01,1379,677,352728.80,510.55,2025,NUEVO 
17362,3N8AP6HE3TL354058,2026-01-01,1382,672,538755.68,1279.54,2026,FLOTILLA 
17363,3N8AP6HE5TL353591,2026-01-01,1382,672,538755.68,1279.54,2026,FLOTILLA 
17364,3N8AP6HEXTL360214,2026-01-01,1382,672,538755.68,1279.54,2026,FLOTILLA 
17365,3N8AP6HE3TL361463,2026-01-01,1382,672,538755.68,1279.54,2026,FLOTILLA 
17366,RN86011320251222,2026-01-01,1365,691,19587.35,5.60,2025,REFACC 
17367,RN86009420251222,2026-01-01,1363,691,122121.26,34.94,2025,REFACC 
17368,RN86009520251222,2026-01-01,1364,691,1012.77,0.29,2025,REFACC 
17369,RN86027620251222,2026-01-01,1366,691,16493.53,4.72,2025,REFACC 
17370,MNTFP5CP4S6017324,2026-01-01,1292,672,561293.32,4132.52,2025,FLOTILLA 
17371,3N6AD33A8TK804703,2026-01-01,1382,663,582836.84,830.54,2026,FLOTILLA 
17372,MNTFP5CP6T6020615,2026-01-01,1283,672,544669.37,4010.13,2026,FLOTILLA 
17373,MNTFP5CP5T6020685,2026-01-01,1283,672,544669.37,4010.13,2026,FLOTILLA 
17374,MNTFP5CP6T6019626,2026-01-01,1283,672,544669.37,4010.13,2026,FLOTILLA 
17375,MNTFP5CP9T6020415,2026-01-01,1283,672,544669.37,4010.13,2026,FLOTILLA 
17376,MNTFP5CP4T6020399,2026-01-01,1283,672,544669.37,4010.13,2026,FLOTILLA 
17377,3N1CK3CE4SL222159,2026-01-01,1290,678,265870.32,126.29,2025,FLOTILLA 
17378,3N1CK3CE2SL224136,2026-01-01,1290,678,265870.32,126.29,2025,FLOTILLA 
17379,3N1CK3CEXSL225972,2026-01-01,1288,678,265870.32,378.87,2025,FLOTILLA 
17380,3N1CK3CE3SL225991,2026-01-01,1288,678,265870.32,378.87,2025,FLOTILLA 
17381,3N1CK3CE7SL226013,2026-01-01,1288,678,265870.32,378.87,2025,FLOTILLA 
17382,LSGKB5419NV002167,2026-01-01,1385,656,173800.00,1279.60,2022,SEMINUEVOS 
17383,LSGKB5417NV057586,2026-01-01,1385,656,173800.00,1279.60,2022,SEMINUEVOS 
17384,93YHSCCXXRJ530264,2026-01-01,1385,659,266700.00,1963.58,2024,SEMINUEVOS 
17385,93YHSCCX6RJ530326,2026-01-01,1385,659,266700.00,1963.58,2024,SEMINUEVOS 
17386,LZWLLNGL4PB032964,2026-01-01,1385,655,240000.00,1767.00,2023,SEMINUEVOS 
17387,3N1AB8AE4PY208165,2026-01-01,1280,694,192800.00,732.64,2023,SEMINUEVOS 
17388,3N1AB8AE2RY394596,2026-01-01,1294,694,201300.00,764.94,2024,SEMINUEVOS 
17389,MEX5J2609LT089230,2026-01-01,1382,703,159600.00,1175.06,2020,SEMINUEVOS 
17390,MDHBD0FA5TG003128,2026-01-01,1331,677,352728.80,502.64,2026,NUEVO 
17391,MDHBD0FA7TG002868,2026-01-01,1331,677,352728.80,502.64,2026,NUEVO 
17392,MDHBD0FA1TG006348,2026-01-01,1331,677,352728.80,502.64,2026,NUEVO 
17393,3N8AP6HE4TL353744,2026-01-01,1331,672,506464.76,721.71,2026,NUEVO 
17394,3N8AP6HE3TL354691,2026-01-01,1331,672,506464.76,721.71,2026,NUEVO 
17395,3N8AP6HE3TL355176,2026-01-01,1382,672,506464.76,721.71,2026,NUEVO 
17396,3N8AP6HE7TL353379,2026-01-01,1331,672,538755.68,767.73,2026,NUEVO 
17397,3N8AP6HE6TL354586,2026-01-01,1331,672,538755.68,767.73,2026,NUEVO 
17398,3N1CK3CE5SL225183,2026-01-01,1382,678,290035.44,26.39,2025,NUEVO 
17399,3N1CK3CE9SL225610,2026-01-01,1382,678,265870.32,339.48,2025,NUEVO 
17400,3N8AP6HE0TL362733,2026-01-01,1382,672,538755.68,561.13,2026,NUEVO 
17401,3N8AP6HE3TL362404,2026-01-01,1331,672,506464.76,721.71,2026,NUEVO 
17402,3N1CK3CE4SL226390,2026-01-01,1331,678,285561.32,746.03,2025,NUEVO 
17403,3N1CK3CE4SL228026,2026-01-01,1382,678,290035.44,754.24,2025,NUEVO 
17404,3N1CK3CE3SL226882,2026-01-01,1331,678,285561.32,746.03,2025,NUEVO 
17405,3N8AP6HE5TL359469,2026-01-01,1278,672,538755.68,767.73,2026,NUEVO 
17406,3N8AP6HE0TL363266,2026-01-01,1331,672,538755.68,767.73,2026,NUEVO 
17407,3N1CK3CE2SL228803,2026-01-01,1281,678,310620.80,73.77,2025,NUEVO 
17408,3N6AD31A5TK814799,2026-01-01,1331,682,439774.04,626.68,2026,NUEVO 
17409,MDHBD0FA2TG000400,2026-01-01,1331,677,352728.80,502.64,2026,NUEVO 
17410,MDHBD0FA1TG000677,2026-01-01,1331,677,352728.80,502.64,2026,NUEVO 
17411,3N1CN8AE5SL892813,2026-01-01,1283,704,346452.05,2550.75,2025,FLOTILLA 
17412,3N1CN8AE8SL892868,2026-01-01,1283,704,346452.05,2550.75,2025,FLOTILLA 
17413,3N6AD35AXTK808703,2026-01-01,1382,682,438905.20,3231.44,2026,FLOTILLA 
17414,RN86377420251229,2026-01-01,1367,691,21551.83,6.17,2025,REFACC 
17415,RN86390720251229,2026-01-01,1372,691,18.15,0.01,2025,REFACC 
17416,RN86389220251229,2026-01-01,1368,691,717.11,0.21,2025,REFACC 
17417,RN86389320251229,2026-01-01,1369,691,16092.46,4.60,2025,REFACC 
17418,RN86389420251229,2026-01-01,1370,691,167324.49,47.87,2025,REFACC 
17419,RN86389520251229,2026-01-01,1371,691,17379.78,4.97,2025,REFACC 
17420,3N8CP5HE8SL470468,2026-01-01,1331,672,417274.78,792.82,2025,FLOTILLA 
17421,MDHBD0FA0TG000363,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17422,MDHBD0FA2SG022007,2026-01-01,1382,677,392658.32,186.51,2025,NUEVO 
17423,MDHBD0FA8SG025669,2026-01-01,1331,677,392658.32,186.51,2025,NUEVO 
17424,MDHBD0FA0SG025682,2026-01-01,1331,677,352728.80,167.55,2025,NUEVO 
17425,MDHBD0FA0TG002842,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17426,MDHBD0FA3TG003726,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17427,MDHBD0FA6TG003073,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17428,3N8AP6HE5TL354272,2026-01-01,1382,672,506464.76,240.57,2026,NUEVO 
17429,3N8AP6HE9TL352931,2026-01-01,1382,672,506464.76,240.57,2026,NUEVO 
17430,3N8AP6HEXTL356101,2026-01-01,1382,672,538755.68,255.91,2026,NUEVO 
17431,3N8AP6HE7TL353138,2026-01-01,1331,672,538755.68,255.91,2026,NUEVO 
17432,3N6AD35A6TK807757,2026-01-01,1302,682,438905.20,208.48,2026,NUEVO 
17433,3N1CK3CE7SL227159,2026-01-01,1382,678,285561.32,474.75,2025,NUEVO 
17434,3N1CK3CEXSL227625,2026-01-01,1382,678,310620.80,221.32,2025,NUEVO 
17435,3N6AD31A9TK812277,2026-01-01,1382,682,439774.04,208.89,2026,NUEVO 
17436,3N6AD33B7TK812543,2026-01-01,1382,663,689636.88,327.58,2026,NUEVO 
17437,3N6AD33B5TK812962,2026-01-01,1331,663,689636.88,327.58,2026,NUEVO 
17438,3N6AD33A8TK814423,2026-01-01,1382,663,564188.68,267.99,2026,NUEVO 
17439,3N6AD33A5TK814377,2026-01-01,1382,663,439774.04,208.89,2026,NUEVO 
17440,3N6AD33A5TK814802,2026-01-01,1382,663,564188.68,267.99,2026,NUEVO 
17441,3N6AD33A2TK812229,2026-01-01,1382,663,439774.04,208.89,2026,NUEVO 
17442,3N8AP6HE9TL363427,2026-01-01,1382,672,538755.68,255.91,2026,FLOTILLA 
17443,3N6AD33A4TK812037,2026-01-01,1382,663,582836.84,276.85,2026,NUEVO 
17444,3N1CK3CEXSL228046,2026-01-01,1380,678,310620.80,516.41,2025,NUEVO 
17445,3N8AP6HEXTL363534,2026-01-01,1331,672,506464.76,240.57,2026,NUEVO 
17446,3N6AD33A6TK813917,2026-01-01,1382,663,582836.84,276.85,2026,NUEVO 
17447,3N6AD33A7TK813019,2026-01-01,1382,663,439774.04,208.89,2026,NUEVO 
17448,3N6AD33A3TK814183,2026-01-01,1382,663,439774.04,208.89,2026,NUEVO 
17449,3N6AD33AXTK812155,2026-01-01,1382,663,439774.04,208.89,2026,NUEVO 
17450,3N6AD33A9TK814057,2026-01-01,1331,663,582836.84,276.85,2026,NUEVO 
17451,MDHBD0FA6TG000478,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17452,MDHBD0FA5TG000441,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17453,MDHBD0FA0TG000184,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17454,MDHBD0FA6TG000660,2026-01-01,1382,677,352728.80,167.55,2026,NUEVO 
17455,MDHBD0FA3TG001359,2026-01-01,1315,677,366119.84,173.91,2026,NUEVO 
17456,3KPA24BC5LE323632,2026-01-01,1374,693,138600.00,921.69,2020,SEMINUEVOS 
17457,MDHBD0FA8SG016518,2026-01-01,1332,677,392658.32,27.93,2025,NUEVO 
17458,3N6AD35A6SK839414,2026-01-01,1344,682,436301.06,494.47,2025,FLOTILLA 
17459,3N6AD35A5TK806017,2026-01-01,1344,682,438905.20,497.43,2026,FLOTILLA 
17460,3N8AP6HE4TL355896,2026-01-01,1382,672,538755.68,732.71,2026,FLOTILLA 
17461,3N1CK3CE1SL227416,2026-01-01,1306,678,310620.81,352.04,2025,FLOTILLA 
17462,3N1CK3CE1SL227500,2026-01-01,1306,678,310620.81,352.04,2025,FLOTILLA 
17463,3N6AD35A0TK814218,2026-01-01,1330,682,438905.20,99.49,2026,FLOTILLA 
17464,3N1CN8AE0SK591601,2026-01-01,1331,704,355215.94,1265.46,2025,FLOTILLA 
17465,MA6CC5FDXMT009448,2026-01-01,1385,654,147200.00,834.13,2021,SEMINUEVOS 
17466,3N1CN8AE9LL872923,2026-01-01,1343,704,200900.00,91.07,2020,SEMINUEVOS 
17467,LSGKB52H3KV061517,2026-01-01,1284,656,129200.00,586.89,2019,SEMINUEVOS 
17468,3KPA24BC7LE326368,2026-01-01,1374,693,139200.00,788.80,2020,SEMINUEVOS 
17469,3N8AP6HE9SL387614,2026-01-01,1385,672,276600.00,376.18,2025,SEMINUEVOS 
17470,LZWLLNGL3NB000455,2026-01-01,1385,655,208400.00,1180.93,2022,SEMINUEVOS 
17471,3N1CK3CE7SL207929,2026-01-01,1288,678,264080.45,419.01,2025,FLOTILLA 
17472,3N1CK3CE8SL207843,2026-01-01,1288,678,264080.45,419.01,2025,FLOTILLA 
17473,3N1CK3CEXSL207844,2026-01-01,1288,678,264080.45,419.01,2025,FLOTILLA 
17474,3N1CN8AE8SK634999,2026-01-01,1331,704,329447.61,2016.22,2025,FLOTILLA 
17475,JN8AT3MT7TW059747,2026-01-01,1331,706,710477.39,2415.62,2026,FLOTILLA 
17476,3N1AB8AE4SY269640,2026-01-01,1353,694,286400.00,1558.02,2025,SEMINUEVOS 
17477,3N1AB8AE7SY274346,2026-01-01,1353,694,314400.00,1710.34,2025,SEMINUEVOS 
17478,3N8CP5HE4RL590357,2026-01-01,1353,672,277500.00,1509.60,2024,SEMINUEVOS 
17479,3N1CK3CE3SL220242,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17480,3N1CK3CE4SL220900,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17481,3N1CK3CE5SL220677,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17482,3N1CK3CE5SL221067,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17483,3N1CK3CE5SL221084,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17484,3N1CK3CE5SL221473,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17485,3N1CK3CE7SL221166,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17486,3N1CK3CE8SL221001,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17487,3N1CK3CE8SL221077,2026-01-01,1305,678,265870.32,783.43,2025,FLOTILLA 
17488,3N1CK3CEXSL220920,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17489,3N1CK3CEXSL221582,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17490,3N1CK3CE1SL221065,2026-01-01,1305,678,265870.33,723.17,2025,FLOTILLA 
17491,3N1CK3CE8SL221290,2026-01-01,1305,678,265870.33,723.17,2025,FLOTILLA 
17492,3N1CK3CE1SL220725,2026-01-01,1305,678,265870.32,1506.60,2025,FLOTILLA 
17493,3N1CK3CE3SL220922,2026-01-01,1305,678,265870.32,1506.60,2025,FLOTILLA 
17494,3N1CK3CE0SL221283,2026-01-01,1305,678,265870.33,1446.33,2025,FLOTILLA 
17495,9BD2657R1P9238517,2026-01-01,1382,689,185100.00,797.16,2023,SEMINUEVOS 
17496,JS2FH81S8P6300853,2026-01-01,1382,669,181000.00,779.51,2023,SEMINUEVOS 
17497,JN8CT3MTXTW012141,2026-01-01,1283,706,771255.11,3321.54,2026,NUEVO 
17498,3N1CK3CE0SL220831,2026-01-01,1305,678,265870.32,1205.28,2025,FLOTILLA 
17499,3N1CK3CE2SL221012,2026-01-01,1305,678,265870.32,1205.28,2025,FLOTILLA 
17500,3N1CK3CE0SL220943,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17501,3N1CK3CE0SL221512,2026-01-01,1305,678,265870.32,180.79,2025,FLOTILLA 
17502,3N1CK3CE1SL220918,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17503,3N1CK3CE1SL221499,2026-01-01,1305,678,265870.32,180.79,2025,FLOTILLA 
17504,3N1CK3CE2SL221401,2026-01-01,1305,678,265870.32,180.79,2025,FLOTILLA 
17505,3N1CK3CE3SL220886,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17506,3N1CK3CE9SL221184,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17507,3N1CN8AE3SK630794,2026-01-01,1382,704,376740.81,1537.10,2025,FLOTILLA 
17508,3N1AB8AE9PY328995,2026-01-01,1378,694,240800.00,109.16,2023,SEMINUEVOS 
17509,LSGHD52H3ND124890,2026-01-01,1385,652,145300.00,559.89,2022,SEMINUEVOS 
17510,3VWWP6BU2KM018912,2026-01-01,1385,670,192500.00,741.77,2019,SEMINUEVOS 
17511,3N1CK3CE1SL221244,2026-01-01,1305,678,265870.32,482.11,2025,FLOTILLA 
17512,3N1CK3CE7SL216310,2026-01-01,1331,678,264080.45,897.87,2025,FLOTILLA 
17513,3N6AD33B4SK807010,2026-01-01,1331,663,675888.13,1532.01,2025,FLOTILLA 
17514,3N8AP6HE5SL420432,2026-01-01,1331,672,482601.25,656.34,2025,FLOTILLA 
17515,3N1CK3CE7SL207929,2026-01-01,1288,678,264080.45,1197.16,2025,FLOTILLA 
17516,3N1CK3CE8SL207843,2026-01-01,1288,678,264080.45,1197.16,2025,FLOTILLA 
17517,3N1CK3CEXSL207844,2026-01-01,1288,678,264080.45,1197.16,2025,FLOTILLA 
17518,3N6AD33A1MK806570,2026-01-01,1356,663,352900.00,853.99,2021,SEMINUEVOS 
17519,3N8CP5HE8SL470468,2026-01-01,1353,672,314100.00,1139.14,2025,SEMINUEVOS 
17520,3N8AP6HE9SL387614,2026-01-01,1385,672,412800.00,1497.09,2025,SEMINUEVOS 
17521,3N8CP5HE5PL578134,2026-01-01,1313,672,275500.00,999.15,2023,SEMINUEVOS 
17522,JN1BE6DS3L9038964,2026-01-01,1382,683,363200.00,1057.11,2020,SEMINUEVOS 
17523,JN1BE6DS4L9039153,2026-01-01,1382,683,363200.00,1057.11,2020,SEMINUEVOS 
17524,JN1BE6DS3N9043150,2026-01-01,1382,683,435100.00,1266.38,2022,SEMINUEVOS 
17525,JN1BE6DS3L9039290,2026-01-01,1382,683,363200.00,1057.11,2020,SEMINUEVOS 
17526,JN1BE6DS5L9039212,2026-01-01,1382,683,363200.00,1057.11,2020,SEMINUEVOS 
17527,3N1AB8AE7LY272288,2026-01-01,1382,694,177500.00,166.24,2020,SEMINUEVOS 
17528,3KPA34AC2ME421341,2026-01-01,1382,693,164600.00,479.08,2021,SEMINUEVOS 
17529,JN8AT3MT7TW059747,2026-01-01,1331,706,710477.39,1908.82,2026,NUEVO 
17530,3N8AP6HE5SL420432,2026-01-01,1331,672,482601.25,1296.59,2025,NUEVO 
17531,LSGHD52H0ND114995,2026-01-01,1385,652,145300.00,357.84,2022,SEMINUEVOS 
17532,MR0CX3DD3N1324375,2026-01-01,1385,667,297000.00,731.45,2022,SEMINUEVOS 
17533,JTFAMHCP0N6005100,2026-01-01,1385,666,427700.00,1053.33,2022,SEMINUEVOS 
17534,MEX6A2606MT159448,2026-01-01,1385,687,160700.00,395.77,2021,SEMINUEVOS 
17535,JTFJM9CP7M6003090,2026-01-01,1385,666,397000.00,977.72,2021,SEMINUEVOS 
17536,3N1CN8AE0SK591601,2026-01-01,1353,704,382400.00,941.77,2025,SEMINUEVOS 
17537,3VWKP6BU1KM254904,2026-01-01,1385,670,181200.00,446.26,2019,SEMINUEVOS 
17538,LSGEN53A7PD007477,2026-01-01,1382,684,219300.00,245.49,2023,SEMINUEVOS 
17539,LSGEN53AXPD007683,2026-01-01,1382,684,219300.00,245.49,2023,SEMINUEVOS 
17540,3N8CP5HE1NL477704,2026-01-01,1382,672,209400.00,102.50,2022,SEMINUEVOS 
17541,ML3ABT6J6RH004216,2026-01-01,1382,651,181500.00,121.91,2024,SEMINUEVOS 
17542,ML3ABT6J7RH007142,2026-01-01,1382,651,181500.00,121.91,2024,SEMINUEVOS 
17543,LSGKB5414PV000457,2026-01-01,1382,656,230100.00,154.55,2023,SEMINUEVOS 
17544,LSGEN53A8PD026460,2026-01-01,1382,684,219300.00,147.30,2023,SEMINUEVOS 
17545,LSGEN53A7PD031522,2026-01-01,1382,684,219300.00,147.30,2023,SEMINUEVOS 
17546,LSGEN53A3RD004238,2026-01-01,1382,684,200600.00,134.74,2024,SEMINUEVOS 
17547,LSGEN53A7RD008230,2026-01-01,1382,684,200600.00,134.74,2024,SEMINUEVOS 
17548,LSGEN53A7RD012231,2026-01-01,1382,684,200600.00,134.74,2024,SEMINUEVOS 
17549,ML3AFL6J8RH004674,2026-01-01,1382,680,199800.00,134.20,2024,SEMINUEVOS 
17550,ML3AFL6J8RH004500,2026-01-01,1382,680,199800.00,134.20,2024,SEMINUEVOS 
17551,3N1CN8AE2RK590704,2026-01-01,1382,704,228300.00,153.34,2024,SEMINUEVOS 
17552,3N1CN8AE6RK590415,2026-01-01,1382,704,228300.00,153.34,2024,SEMINUEVOS 
17553,3N1CN8AE9RL900017,2026-01-01,1382,704,228300.00,153.34,2024,SEMINUEVOS 
17554,3N1CN8AE9RL910305,2026-01-01,1382,704,228300.00,153.34,2024,SEMINUEVOS 
17555,93YHSCCX3PJ476531,2026-01-01,1382,659,235000.00,157.84,2023,SEMINUEVOS 
17556,LZWLLNGL2RB022386,2026-01-01,1382,655,264400.00,177.59,2024,SEMINUEVOS 
17557,LZWLLNGL3RB022025,2026-01-01,1382,655,264400.00,177.59,2024,SEMINUEVOS 
17558,LZWLLNGL7RB016874,2026-01-01,1382,655,264400.00,177.59,2024,SEMINUEVOS 
17559,LZWLLNGL4RB016878,2026-01-01,1382,655,264400.00,177.59,2024,SEMINUEVOS 
17560,WVW3B4D22RT037265,2026-01-01,1382,705,226300.00,152.00,2024,SEMINUEVOS 
